Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-12,13:47:29.780,-45,-50,100,14,0,4,250,-51,100,13,7.7,6.4,222,76,-0.41,0.10,3.01,"AIR",4.6,54.357888 -1.265166,25.8,137.70,15,11,-1,272,5,16,1024,-1,-1,0,1,-1,0x0000000000000000,1508,1502,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.880,-45,-50,100,14,0,4,250,-51,100,13,7.7,6.4,222,76,-0.38,0.22,3.01,"AIR",4.6,54.357888 -1.265166,25.8,137.70,15,11,-1,272,3,19,1024,-1,-1,0,1,-1,0x0000000000000000,1509,1501,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:29.980,-45,-50,100,14,0,4,250,-46,96,14,7.7,6.4,222,76,-0.38,0.22,3.01,"AIR",4.3,54.357881 -1.265153,22.1,138.50,16,11,-1,272,3,-56,1024,-1,-1,0,1,-1,0x0000000000000000,1472,1501,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.080,-45,-50,100,14,0,4,250,-46,96,14,7.7,6.4,222,76,-0.37,0.24,3.01,"AIR",4.3,54.357881 -1.265153,22.1,138.50,16,11,-1,272,50,-321,1024,-1,-1,0,1,-1,0x0000000000000000,1340,1525,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.180,-45,-50,100,14,0,4,250,-46,96,14,7.7,6.4,222,76,-0.37,0.24,3.01,"AIR",3.7,54.357881 -1.265153,22.1,138.50,16,11,-1,272,184,-178,1024,-1,-1,0,1,-1,0x0000000000000000,1411,1592,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.280,-44,-50,100,13,0,4,250,-46,96,12,7.7,6.4,223,76,-0.37,0.24,3.01,"AIR",3.7,54.357873 -1.265141,21.6,140.80,17,11,-1,272,168,-140,1024,-1,-1,0,1,-1,0x0000000000000000,1430,1584,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.380,-44,-50,100,13,0,4,250,-46,96,12,7.7,6.4,223,76,-0.31,0.20,-3.10,"AIR",3.7,54.357873 -1.265141,21.6,140.80,17,11,-1,272,150,-252,1024,-1,-1,0,1,-1,0x0000000000000000,1374,1575,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.480,-44,-50,100,14,0,4,250,-48,100,13,7.7,6.4,223,76,-0.31,0.20,-3.10,"AIR",3.2,54.357861 -1.265127,19.0,144.50,18,11,-1,272,67,-273,1024,-1,-1,0,1,-1,0x0000000000000000,1364,1533,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.580,-44,-50,100,14,0,4,250,-48,100,13,7.7,6.5,223,76,-0.25,0.25,-3.02,"AIR",3.2,54.357861 -1.265127,19.0,144.50,18,11,-1,272,6,-280,1024,-1,-1,0,1,-1,0x0000000000000000,1360,1503,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.680,-44,-50,100,13,0,4,250,-48,100,13,7.7,6.5,223,76,-0.25,0.25,-3.02,"AIR",2.4,54.357853 -1.265119,18.4,147.30,19,11,-1,272,3,-281,1024,-1,-1,0,1,-1,0x0000000000000000,1360,1501,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.780,-44,-50,100,13,0,4,250,-48,100,13,7.7,6.6,223,76,-0.19,0.28,-3.04,"AIR",2.4,54.357853 -1.265119,18.4,147.30,19,11,-1,272,3,-268,1024,-1,-1,0,1,-1,0x0000000000000000,1366,1501,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.880,-44,-50,100,13,0,4,250,-48,100,13,7.7,6.6,223,76,-0.19,0.28,-3.04,"AIR",1.5,54.357853 -1.265119,18.4,147.30,19,11,-1,272,1,-281,1024,-1,-1,0,1,-1,0x0000000000000000,1360,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:30.980,-44,-50,100,14,0,4,250,-48,96,13,7.7,6.5,224,76,-0.19,0.28,-3.04,"AIR",1.5,54.357845 -1.265112,18.0,153.20,19,11,-1,272,-29,-381,1024,-1,-1,0,1,-1,0x0000000000000000,1310,1486,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.080,-44,-50,100,14,0,4,250,-48,96,13,7.7,6.5,224,76,-0.16,0.14,-3.04,"AIR",1.0,54.357845 -1.265112,18.0,153.20,19,11,-1,272,-22,-401,1024,-1,-1,0,1,-1,0x0000000000000000,1300,1489,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.180,-44,-50,100,13,0,4,250,-48,96,13,7.7,6.5,224,76,-0.16,0.14,-3.04,"AIR",1.0,54.357837 -1.265108,17.4,159.90,19,11,-1,272,-5,-202,1024,-1,-1,0,1,-1,0x0000000000000000,1399,1498,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.280,-44,-50,100,13,0,4,250,-48,96,13,7.7,6.6,224,76,-0.14,0.05,-2.97,"AIR",1.0,54.357837 -1.265108,17.4,159.90,19,11,0,272,-5,7,1024,-1,-1,0,1,-1,0x0000000000000000,1503,1498,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.380,-44,-50,100,13,0,4,250,-48,96,13,7.7,6.6,224,76,-0.14,0.05,-2.97,"AIR",0.8,54.357837 -1.265108,17.4,159.90,19,11,0,272,-6,9,1024,-1,-1,0,1,-1,0x0000000000000000,1504,1497,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.480,-44,-50,100,13,0,4,250,-49,96,14,7.7,6.6,225,76,-0.14,0.05,-2.97,"AIR",0.8,54.357823 -1.265102,19.2,165.70,20,11,0,272,-32,14,1024,-1,-1,0,1,-1,0x0000000000000000,1507,1484,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.580,-44,-50,100,13,0,4,250,-49,96,14,7.7,6.6,225,76,-0.09,0.05,-2.95,"AIR",0.8,54.357823 -1.265102,19.2,165.70,20,11,-1,272,-9,16,1024,-1,-1,0,1,-1,0x0000000000000000,1508,1496,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.680,-44,-50,100,14,0,4,250,-48,96,14,7.7,6.6,225,76,-0.09,0.05,-2.95,"AIR",0.5,54.357813 -1.265099,19.7,170.40,20,11,-1,272,-278,-138,1024,-1,-1,0,1,-1,0x0000000000000000,1431,1339,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.780,-44,-50,100,14,0,4,250,-48,96,14,7.7,6.6,225,76,-0.08,0.00,-2.94,"AIR",0.5,54.357813 -1.265099,19.7,170.40,20,11,-1,272,-588,-173,1024,-1,-1,0,1,-1,0x0000000000000000,1414,1206,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.880,-44,-50,100,14,0,4,250,-50,92,13,7.7,6.6,225,76,-0.08,0.00,-2.94,"AIR",0.5,54.357813 -1.265099,19.7,170.40,20,11,-1,272,-496,-41,1024,-1,-1,0,1,-1,0x0000000000000000,1480,1252,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:31.980,-44,-50,100,14,0,4,250,-50,92,13,7.7,6.6,225,76,-0.08,0.00,-2.94,"AIR",0.5,54.357798 -1.265097,21.2,174.40,20,11,0,272,-456,-29,1024,-1,-1,0,1,-1,0x0000000000000000,1486,1272,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.080,-44,-50,100,14,0,4,250,-50,92,13,7.7,6.6,226,76,-0.15,0.00,-2.94,"AIR",0.5,54.357798 -1.265097,21.2,174.40,20,11,-1,272,-202,8,1024,-1,-1,0,1,-1,0x0000000000000000,1504,1399,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.180,-44,-50,100,14,0,4,250,-48,92,13,7.7,6.6,226,76,-0.15,0.00,-2.94,"AIR",1.0,54.357782 -1.265096,22.4,179.00,20,11,-1,272,-15,4,1024,-1,-1,0,1,-1,0x0000000000000000,1502,1493,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.280,-44,-50,100,14,0,4,250,-48,92,13,7.7,6.5,226,76,-0.20,-0.07,-2.93,"AIR",1.0,54.357782 -1.265096,22.4,179.00,20,11,-1,272,-11,5,1024,-1,-1,0,1,-1,0x0000000000000000,1502,1495,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.380,-44,-50,100,13,0,4,250,-48,92,13,7.7,6.5,226,76,-0.20,-0.07,-2.93,"AIR",1.6,54.357782 -1.265096,22.4,179.00,20,11,-1,272,-7,5,1024,-1,-1,0,1,-1,0x0000000000000000,1502,1497,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.480,-44,-50,100,13,0,4,250,-48,92,13,7.7,6.4,227,76,-0.18,-0.01,-2.89,"AIR",1.6,54.357771 -1.265096,23.1,178.80,20,11,-1,272,-3,7,1024,-1,-1,0,1,-1,0x0000000000000000,1503,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.580,-44,-50,100,13,0,4,250,-48,92,13,7.7,6.4,227,76,-0.18,-0.01,-2.89,"AIR",1.6,54.357771 -1.265096,23.1,178.80,20,11,-1,272,-1,9,1024,-1,-1,0,1,-1,0x0000000000000000,1504,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.680,-44,-50,100,14,0,4,250,-47,96,13,7.7,6.4,227,76,-0.18,-0.01,-2.89,"AIR",1.7,54.357759 -1.265096,23.1,179.60,21,11,-1,272,-1,9,1024,-1,-1,0,1,-1,0x0000000000000000,1504,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.780,-44,-50,100,14,0,4,250,-47,96,13,7.7,6.4,227,76,-0.18,0.03,-3.00,"AIR",1.7,54.357759 -1.265096,23.1,179.60,21,11,-1,272,-2,10,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.880,-43,-50,100,13,0,4,250,-48,100,13,7.7,6.4,227,76,-0.18,0.03,-3.00,"AIR",1.0,54.357747 -1.265096,24.4,180.70,21,11,0,272,-2,10,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:32.980,-43,-50,100,13,0,4,250,-48,100,13,7.7,6.4,227,76,-0.20,-0.17,-3.00,"AIR",1.0,54.357747 -1.265096,24.4,180.70,21,11,0,272,-2,10,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.080,-44,-50,100,13,0,4,250,-47,100,14,7.7,6.4,227,76,-0.20,-0.17,-3.00,"AIR",1.0,54.357747 -1.265096,24.4,180.70,21,11,0,272,-2,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.180,-44,-50,100,13,0,4,250,-47,100,14,7.7,6.5,228,76,-0.20,-0.17,-3.00,"AIR",1.0,54.357729 -1.265098,23.3,183.70,21,11,-1,272,-2,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.280,-44,-50,100,13,0,4,250,-47,100,14,7.7,6.5,228,76,-0.20,-0.09,-2.93,"AIR",1.0,54.357729 -1.265098,23.3,183.70,21,11,-1,272,-2,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.380,-43,-50,100,14,0,4,250,-47,100,13,7.7,6.5,228,76,-0.20,-0.09,-2.93,"AIR",0.6,54.357718 -1.265100,23.4,184.30,21,11,0,272,-2,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.480,-43,-50,100,14,0,4,250,-47,100,13,7.7,6.5,228,76,-0.17,0.02,-2.93,"AIR",0.6,54.357718 -1.265100,23.4,184.30,21,11,-1,272,-2,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.580,-43,-50,100,13,0,4,250,-46,100,14,7.7,6.5,228,76,-0.17,0.02,-2.93,"AIR",0.8,54.357718 -1.265100,23.4,184.30,21,11,0,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.680,-43,-50,100,13,0,4,250,-46,100,14,7.7,6.5,229,76,-0.17,0.02,-2.93,"AIR",0.8,54.357700 -1.265103,24.1,186.30,21,11,0,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.780,-43,-50,100,13,0,4,250,-46,100,14,7.7,6.5,229,76,-0.16,0.04,-2.93,"AIR",0.8,54.357700 -1.265103,24.1,186.30,21,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.880,-44,-50,100,13,0,4,250,-50,100,13,7.7,6.5,229,76,-0.16,0.04,-2.93,"AIR",1.2,54.357687 -1.265105,25.3,186.70,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:33.980,-44,-50,100,13,0,4,250,-50,100,13,7.7,6.5,229,76,-0.15,0.12,-3.00,"AIR",1.2,54.357687 -1.265105,25.3,186.70,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.080,-44,-50,100,14,0,4,250,-47,100,13,7.7,6.5,229,76,-0.15,0.12,-3.00,"AIR",1.4,54.357687 -1.265105,25.3,186.70,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.180,-44,-50,100,14,0,4,250,-47,100,13,7.7,6.5,229,76,-0.15,0.12,-3.00,"AIR",1.4,54.357667 -1.265110,27.1,189.40,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.280,-44,-50,100,14,0,4,250,-48,100,13,7.7,6.5,230,76,-0.18,0.16,-2.94,"AIR",1.4,54.357667 -1.265110,27.1,189.40,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.380,-44,-50,100,14,0,4,250,-48,100,13,7.7,6.5,230,76,-0.18,0.16,-2.94,"AIR",1.5,54.357667 -1.265110,27.1,189.40,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.480,-44,-50,100,14,0,4,250,-48,100,13,7.7,6.5,230,76,-0.18,0.16,-2.94,"AIR",1.5,54.357641 -1.265123,28.3,195.30,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.580,-44,-50,100,13,0,4,250,-48,100,13,7.7,6.5,230,76,-0.17,0.14,-2.86,"AIR",1.5,54.357641 -1.265123,28.3,195.30,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.680,-44,-50,100,13,0,4,250,-48,100,13,7.7,6.5,230,76,-0.17,0.14,-2.86,"AIR",1.6,54.357629 -1.265132,28.1,200.20,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.780,-44,-50,100,13,0,4,250,-45,100,13,7.7,6.5,231,76,-0.17,0.18,-2.82,"AIR",1.6,54.357629 -1.265132,28.1,200.20,22,11,-1,272,-1,11,1024,-1,-1,0,1,-1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.880,-44,-50,100,13,0,4,250,-45,100,13,7.7,6.5,231,76,-0.17,0.18,-2.82,"AIR",1.7,54.357629 -1.265132,28.1,200.20,22,11,-1,272,-1,11,1024,-1,-1,0,1,1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:34.980,-44,-50,100,13,0,4,250,-45,100,13,7.7,6.5,231,76,-0.17,0.18,-2.82,"AIR",1.7,54.357616 -1.265141,29.1,203.50,23,11,-1,272,-2,11,1024,-1,-1,0,1,1,0x0000000000000000,1505,1499,1636,1500,2012,1500,988,988,2268,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.080,-43,-50,100,14,0,4,250,-47,96,13,7.7,6.5,231,76,-0.18,0.16,-2.83,"AIR",1.7,54.357616 -1.265141,29.1,203.50,23,11,-1,272,-1,11,1024,-1,-1,0,1,1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.180,-43,-50,100,14,0,4,250,-47,96,13,7.7,6.5,231,76,-0.18,0.16,-2.83,"AIR",1.7,54.357597 -1.265159,30.4,208.80,23,11,-1,272,-1,11,1024,-1,-1,0,1,1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.280,-42,-50,100,14,0,4,250,-45,96,14,7.7,6.5,232,76,-0.19,0.10,-2.75,"AIR",1.7,54.357597 -1.265159,30.4,208.80,23,11,-1,272,-1,11,1024,-1,-1,0,1,1,0x0000000000000000,1505,1500,1636,1500,2012,1500,988,988,2268,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.380,-42,-50,100,14,0,4,250,-45,96,14,7.7,6.5,232,76,-0.19,0.10,-2.75,"AIR",1.7,54.357597 -1.265159,30.4,208.80,23,11,-1,272,-1,11,1024,-1,0,0,1,1,0x0000000000000002,1505,1500,1636,1500,2012,1500,988,988,2268,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.480,-42,-50,100,14,0,4,250,-46,100,15,7.7,6.5,232,76,-0.19,0.10,-2.75,"AIR",1.8,54.357578 -1.265180,30.5,212.00,24,11,0,272,-1,13,1024,-1,0,0,1,1,0x0000000000000002,1506,1500,1636,1500,2012,1500,988,988,2268,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:47:35.580,-42,-50,100,14,0,4,250,-46,100,15,7.7,6.5,232,76,-0.19,0.12,-2.72,"AIR",1.8,54.357578 -1.265180,30.5,212.00,24,11,-1,272,-1,13,1024,-1,0,0,1,1,0x0000000000000002,1506,1500,1636,1500,2012,1500,988,988,2268,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
